#Tue, 20 Aug 2024 21:12:38 GMT
#DEVICE_TYPE,DEVICE_ID,AIRCRAFT_MODEL,REGISTRATION,CN,TRACKED,IDENTIFIED
'F','DD851B','DG-500','PH-1364','XV','Y','Y'
'I','DD851E','SZD-50 Puchacz','D-3631','','Y','Y'
'F','DD8520','EuroFox','OM-LAN','LAN','Y','Y'
'F','DD8522','Duo Discus','F-COLT','S10','Y','Y'
'F','DD8525','DR-400','F-GLKB','KB','Y','Y'
'F','DD8527','Ultralight','I-A231','','Y','Y'
'F','DD852A','ASK-13','F-CDYY','YY','Y','Y'
'F','DD852B','SZD-24 Foka','D-2204','','Y','Y'
'F','DD852F','Ka-6 e','','46','Y','Y'
'F','DD8531','Discus t','G-CHJL','516','Y','Y'
'F','DD8533','Discus','D-0980','AC','Y','Y'
'F','DD8534','LS-4','HB-1561','6A','Y','Y'
'F','DD8536','ASW-20','D-5936','TN','Y','Y'
'F','DD8537','ASW-28t','D-KJAR','','Y','Y'
'F','DD8538','HK36 Super Dimona','OE-9414','','Y','Y'
'F','DD8539','ASK-21','D-0317','','Y','Y'
'F','DD853A','Duo Discus','F-CBCM','MC2','Y','Y'
'F','DD853B','Discus','D-5552','','Y','Y'
'F','DD853F','LAK 19','','TZ','Y','Y'
'F','DD8540','SZD-32 Foka 5','D-4261','AS','Y','Y'
'F','DD8542','HK36 Super Dimona','D-KASD','SD','Y','Y'
'F','DD8543','Discus','D-5314','14','Y','Y'
'F','DD8545','DG-300','D-5566','R4','Y','Y'
'F','DD8546','Ka-6 e','OE-5741','','Y','Y'
'F','DD8547','Ultralight Glider','13UA','EUA','Y','Y'
'F','DD854A','Nimbus 3DT','G-KEPE','PE','Y','Y'
'F','DD854B','Grob G109','D-KBBB','','Y','Y'
'F','DD8550','Twin Astir III','D-6284','84','Y','Y'
'F','DD8551','DR-400','OK-LHG','LHG','Y','Y'
'F','DD8553','Cirrus Std','OK-9458','LY','Y','Y'
'F','DD8556','Ka-7','D-5414','K7','Y','Y'
'F','DD8559','ASW-20','OY-UXE','EF','Y','Y'
'F','DD855A','ASH-31 MI','D-KIYI','OG','Y','Y'
'F','DD855C','Janus CT','F-CIGH','GH','Y','Y'
'F','DD855D','Ventus','','SB','Y','Y'
'F','DD855E','ASH-26 E','26','26E','Y','Y'
'F','DD855F','Ka-8','HB-609','K8','Y','Y'
'F','DD8563','Experimental','','SOL','Y','Y'
'F','DD8566','ASK-21','D-4738','','Y','Y'
'F','DD8568','Z-226 trener','OM-LLO','LLO','Y','Y'
'F','DD8569','LS-4','D-1791','PF','Y','Y'
'F','DD856A','Astir CS','D-7427','27','Y','Y'
'F','DD856B','DR-300','F-PTAS','','Y','Y'
'F','DD856C','Pegase','F-CGBR','SR','Y','Y'
'F','DD856D','Astir CS','OK-6622','AY','Y','Y'
'F','DD856E','Twin Astir II','','B3','Y','Y'
'F','DD8574','Banjo','D-NULV','','Y','Y'
'F','DD8576','Astir CS','D-5879','RZ','Y','Y'
'F','DD8578','Cessna 208','D-FIXX','XX','Y','Y'
'F','DD857A','SZD-24 Foka','D-2095','','Y','Y'
'F','DD857D','LS-4','D-4294','ZZ','Y','Y'
'F','DD857E','ASH-25','D-KEPA','PA','Y','Y'
'F','DD857F','WA22 Super-Javelot','F-CCZX','ZX','Y','Y'
'F','DD8580','Pegase','F-CHEM','EG','Y','Y'
'F','DD8582','Mistral C','D-0408','GR','Y','Y'
'F','DD8585','SZD-48-1 Jantar Std 2','VH-UKU','','Y','Y'
'F','DD8586','SZD-48-3 Jantar Std 3','D-7576','FI','Y','Y'
'F','DD8587','Astir CS-77','D-4811','TF','Y','Y'
'F','DD8589','MS-893 Commodore','F-BPHL','HL','Y','Y'
'F','DD858B','LS-4','LX-CMN','MN','Y','Y'
'F','DD858C','Twin Astir II','D-1581','81','Y','Y'
'F','DD858D','LS-1 f','D-2771','1C','Y','Y'
'F','DD8590','LS-1 d','OY-MKX','B6','Y','Y'
'F','DD8592','Janus B','D-4849','GJ','Y','Y'
'F','DD8595','EuroFox','OY-9496','406','Y','Y'
'F','DD8596','Cessna 150','OY-BZA','BZA','Y','Y'
'F','DD8597','Discus','F-CFTV','EX','Y','Y'
'F','DD8598','Twin Astir III','D-4320','20','Y','Y'
'F','DD8599','Janus B','D-7353','53','Y','Y'
'F','DD859A','LS-8a','D-2857','A8','Y','Y'
'F','DD859E','ASK-23','PH-829','D23','Y','Y'
'F','DD85A1','DG-300','D-7787','ES','Y','Y'
'F','DD85A4','ASK-21','D-3467','','Y','Y'
'F','DD85A5','DG-500','D-4485','85','Y','Y'
'F','DD85A6','Ventus 2cM','D-KITT','IYY','Y','Y'
'F','DD85A7','SF-25','D-KIAG','AG','Y','Y'
'F','DD85AB','SF-25','D-KBUP','UP','Y','Y'
'F','DD85AD','ASK-13','D-0271','AKA','Y','Y'
'F','DD85AE','LS-6 18','F-CJVA','CC','Y','Y'
'F','DD85AF','SF-27','D-5218','D18','Y','Y'
'F','DD85B1','DG-200','D-7611','RL','Y','Y'
'F','DD85B3','Ka-8','D-0306','06','Y','Y'
'F','DD85B8','LS-4','D-5162','','Y','Y'
'F','DD85B9','Cirrus Std','OK-8670','EX','Y','Y'
'F','DD85BC','LS-4','D-8091','LI','Y','Y'
'F','DD85BD','LS-4','D-5001','MI','Y','Y'
'F','DD85BF','Twin Astir II','D-4855','STR','Y','Y'
'F','DD85C0','Astir CS','D-3501','A01','Y','Y'
'F','DD85C4','Nimbus 2 C','D-2799','1C','Y','Y'
'F','DD85C5','LS-4','D-9016','DH','Y','Y'
'F','DD85C6','ASK-16','DKAVT','AVT','Y','Y'
'F','DD85CA','Libelle Std','D-8080','1K','Y','Y'
'F','DD85CC','Topaze','F-CEED','','Y','Y'
'F','DD85CD','DG-1000 T','G-CKOH','KOH','Y','Y'
'F','DD85CF','ASW-19','OK-5158','PM','Y','Y'
'F','DD85D1','ASK-13','D-5511','','Y','Y'
'F','DD85D2','LS-8','D-KFHF','HF','Y','Y'
'F','DD85D3','DR-400','D-EFGH','','Y','Y'
'F','DD85D7','LS-3','D-7892','92','Y','Y'
'F','DD85D9','Ka-6 cr','D-9186','','Y','Y'
'F','DD85DA','LS-8','OY-XSE','SE','Y','Y'
'F','DD85DB','ASH-25 EB','D-KSSK','7','Y','Y'
'F','DD85DC','LS-1 c','D-1983','PT','Y','Y'
'F','DD85DD','DG-1000','','B4','Y','Y'
'F','DD85DF','Nimbus 3','D-6094','XY','Y','Y'
'F','DD85E4','Libelle Std','D-6900','00','Y','Y'
'F','DD85E6','ASW-15','','K2','Y','Y'
'F','DD85E8','Luscombe 8F','G-AFYD','','Y','Y'
'F','DD85EA','LS-3','OK-2600','TG','Y','Y'
'F','DD85EC','Janus A','D-7336','AW','Y','Y'
'F','DD85ED','PZL-104 Wilga','D-EWBU','','Y','Y'
'F','DD85EE','Bergfalke IV','D-0308','','Y','Y'
'F','DD85EF','ASW-15','D-2341','XY','Y','Y'
'F','DD85F4','ASK-21','D-4625','IAC','Y','Y'
'F','DD85F6','Discus','D-3960','YJ','Y','Y'
'F','DD85F8','ASW-19','','WY','Y','Y'
'F','DD85FB','ASK-21','OK-7521','SFC','Y','Y'
'F','DD85FE','PA-25 Pawnee','OO-LVI','VI','Y','Y'
'F','DD85FF','LS-4','D-5115','T1','Y','Y'
'F','DD8602','LS-4','D-4266','','Y','Y'
'F','DD8603','Astir CS','RL','RL','Y','Y'
'F','DD8604','DG-1000 T','OM-8800','NIT','Y','Y'
'F','DD8605','Duo Discus','G-CKCV','WE4','Y','Y'
'F','DD8607','Libelle Std','D-2433','RH','Y','Y'
'F','DD8609','DR-400','F-GORY','RY','Y','Y'
'F','DD860B','LS-4','D-4993','','Y','Y'
'F','DD8612','Astir Jeans','D-3819','19','Y','Y'
'F','DD8613','Taurus','D-MDPC','PC','Y','Y'
'F','DD8615','Cirrus Std','D-3272','KR','Y','Y'
'F','DD8616','','','','Y','N'
'F','DD8618','ASW-19','D-4506','A4','Y','Y'
'F','DD8619','DG-100','D-3663','MB','Y','Y'
'F','DD861A','DG-100','D-3737','RL','Y','Y'
'F','DD861B','Janus Ce','F-CHSH','8W','Y','Y'
'F','DD861F','Cirrus Std','GRAL_13','G13','Y','Y'
'F','DD8620','WT9 Dynamic','F-JUFF','FF','Y','Y'
'F','DD8621','Astir Jeans','GRAL_12','G12','Y','Y'
'F','DD8622','Ka-8','D-5487','','Y','Y'
'F','DD8623','LS-6','D-0395','EBI','Y','Y'
'F','DD8625','Astir CS','OK-5087','AX','Y','Y'
'F','DD8628','ASH-25 MI','hb-2379','KK','Y','Y'
'F','DD8629','Unknown','D-MNTW','','Y','Y'
'F','DD862A','LS-8 18','F-CGZT','ZT','Y','Y'
'F','DD862C','SF-25','F-CAQX','QX','Y','Y'
'F','DD862D','Twin Astir II','OE-5177','AR','Y','Y'
'F','DD862E','DG-500 M','D-KUSS','A5','Y','Y'
'F','DD8630','ASK-13','F-COLA','S13','Y','Y'
'F','DD8634','Twin Astir II','F-CNYG','','Y','Y'
'F','DD8635','Cirrus Std','HA-4275','CZ','Y','Y'
'F','DD8639','','','','Y','N'
'F','DD863A','Unknown','23','','Y','Y'
'F','DD863B','ASK-21','D-8460','PM','Y','Y'
'F','DD863E','Discus','D-5306','4G','Y','Y'
'F','DD8640','ASW-24','D-6076','XZ','Y','Y'
'F','DD8643','LS-4','D-1297','H97','Y','Y'
'F','DD8644','Ka-8','D-5106','H06','Y','Y'
'F','DD8646','HK36 Super Dimona','D-KFJV','JV','Y','Y'
'F','DD864C','Libelle Club','D-2467','67','Y','Y'
'F','DD864E','ASK-21','PH-1345','D5','Y','Y'
'F','DD8650','SF-25','D-KIOX','','Y','Y'
'F','DD8651','LS-4 W','D-7044','U8','Y','Y'
'F','DD8655','DG-400','OK-8844','TK','Y','Y'
'I','DD8656','Astir Jeans','D-2537','','Y','Y'
'F','DD8657','ASK-23','D-2302','3H','Y','Y'
'F','DD8658','LS-8 18','D-KAPZ','3B','Y','Y'
'F','DD8659','ASW-19','D-7329','L2','Y','Y'
'F','DD865A','Ka-2','D-1409','09','Y','Y'
'F','DD865C','DG-300','F-CFVU','S9','Y','Y'
'F','DD865D','ASK-21','D-2616','5H','Y','Y'
'F','DD8660','Piper J-3 Cub','D-EDMW','','Y','Y'
'F','DD8661','ASK-13','D-0335','35','Y','Y'
'F','DD8662','Ka-6 cr','D-4132','','Y','Y'
'F','DD8663','ASW-15','OK-2070','','Y','Y'
'F','DD8665','Libelle Club','D-2474','','Y','Y'
'F','DD8666','ASK-13','D-1900','19','Y','Y'
'F','DD8667','DG-300','D-1023','KK','Y','Y'
'F','DD8669','ASW-19','D-6725','BW','Y','Y'
'F','DD866A','ASK-21','D-4232','32','Y','Y'
'F','DD866B','LS-4','D-3479','EI','Y','Y'
'F','DD866E','Astir CS','D-7407','NC','Y','Y'
'F','DD866F','Twin Astir II','D-0172','','Y','Y'
'F','DD8671','LS-4','D-2148','A2','Y','Y'
'F','DD8675','LS-4','D-1599','XD','Y','Y'
'F','DD8676','DG-500','D-8040','','Y','Y'
'F','DD8678','ASK-21','D-1533','33','Y','Y'
'F','DD867B','ASK-23','D-4023','4H','Y','Y'
'F','DD8682','Std. Astir III','D-1556','','Y','Y'
'F','DD8683','ASK-21','D-4220','','Y','Y'
'F','DD8684','DG-300','D-9006','K6','Y','Y'
'F','DD8686','ASW-22 E','D-KKKL','KL','Y','Y'
'F','DD8689','Twin Astir II','D-6952','52','Y','Y'
'F','DD868A','Libelle Std','D-3535','KM','Y','Y'
'F','DD868B','','','','N','N'
'F','DD868D','LS-4 W','D-0165','2B','Y','Y'
'F','DD868F','Discus t','G-CHHO','97Z','Y','Y'
'F','DD8690','ASK-13','D-7566','','Y','Y'
'F','DD8697','ASK-21','F-CKMC','MC','Y','Y'
'F','DD869A','Hornet','D-7834','D5','Y','Y'
'F','DD869B','','','','Y','N'
'F','DD869F','Twin Astir II','VH-IUM','','Y','Y'
'F','DD86A9','LS-7','OE-5449','CK','Y','Y'
'F','DD86AA','Pilatus B4','D-2301','','Y','Y'
'F','DD86AB','Ventus cM','D-KMTL','','Y','Y'
'F','DD86AD','Janus C','D-1155','DF','Y','Y'
'F','DD86B5','Ka-8','D-3022','','Y','Y'
'F','DD86B7','Ikarus C42 B','D-MCIP','','Y','Y'
'F','DD86BC','WT9 Dynamic','D-MHAX','AX','Y','Y'
'F','DD86BD','Twin Astir I','D-4851','L','Y','Y'
'F','DD86BE','Cirrus Std','D-3101','F4','Y','Y'
'F','DD86BF','Discus','D-8572','7','Y','Y'
'F','DD86C4','DG-300','D-1017','4T','Y','Y'
'F','DD86C6','Rhonbussard','D-7059','','Y','Y'
'F','DD86C7','Discus t','D-KIBT','BT','Y','Y'
'F','DD86C9','HK36 Super Dimona','D-KABF','BF','Y','Y'
'F','DD86CA','Phoebus','D-7931','FN','Y','Y'
'F','DD86CC','LS-3','D-2889','FI','Y','Y'
'F','DD86CD','ASW-15','CC-SWB','SW','Y','Y'
'F','DD86CE','Ka-7','D-1195','95','Y','Y'
'F','DD86D0','TST-10','OKAUG10','10','Y','Y'
'F','DD86D1','Libelle Std','D-8883','RJ','Y','Y'
'F','DD86D2','PIK-20 D','D-0220','20','Y','Y'
'F','DD86D3','DG-500','D-8055','TS','Y','Y'
'F','DD86D6','Ka-6 e','D-8051','51','Y','Y'
'F','DD86D9','Astir CS','D-8551','75','Y','Y'
'F','DD86DA','LS-4','D-6772','7V','Y','Y'
'F','DD86DB','ASW-20','D-0490','SB','Y','Y'
'F','DD86DC','ASK-13','D-8213','13','Y','Y'
'F','DD86DD','DG-100','D-0580','','Y','Y'
'F','DD86E5','ASK-13','D-4480','B10','Y','Y'
'F','DD86E6','Ka-6 cr','D-5821','16','Y','Y'
'F','DD86EA','Twin Astir I','D-7523','7H','Y','Y'
'F','DD86EB','Duo Discus','D-8884','2D','Y','Y'
'F','DD86EE','Ka-8','D-7506','','Y','Y'
'F','DD86EF','Duo Discus t','D-KTDH','DH','Y','Y'
'F','DD86F2','ASW-15','D-8658','JS','Y','Y'
'F','DD86F4','Cirrus Std','D-7344','JK','Y','Y'
'F','DD86F5','Astir CS','D-7223','FB','Y','Y'
'F','DD86F7','Libelle Club','D-9475','FH','Y','Y'
'F','DD86FA','Astir Club','F-CFMI','R69','Y','Y'
'F','DD86FB','Ka-8','D-8596','1W','Y','Y'
'F','DD86FC','Twin Astir I','G-CLOO','LOO','Y','Y'
'F','DD86FD','LS-3','D-3942','B','Y','Y'
'F','DD86FE','ASK-23','D-3310','','Y','Y'
'F','DD86FF','SZD-23 Bocian 2','D-3065','BOC','Y','Y'
'F','DD8700','Ka-6 cr','D-9184','','Y','Y'
'F','DD8701','SZD-51 Junior','D-1022','AMH','Y','Y'
'F','DD8702','LS-4 W','D-4970','1B','Y','Y'
'F','DD8706','Unknown','D-2715','','Y','Y'
'F','DD8707','LS-4','D-4442','LB','Y','Y'
'F','DD8708','SZD-51 Junior','D-1022','AMH','Y','Y'
'F','DD8709','DG-300','D-0359','AMH','Y','Y'
'F','DD870B','LS-4 W','D-4298','7D','Y','Y'
'F','DD870D','Ka-6 cr','D-8416','','Y','Y'
'F','DD870F','Unknown','D-UNKN','OW','Y','Y'
'F','DD8713','Duo Discus','F-CYMB','XXX','Y','Y'
'F','DD8714','SZD-42 Jantar 2/2b','D-8850','GX','Y','Y'
'F','DD8715','Nimbus 2 C','D-1962','EV','Y','Y'
'F','DD8716','Twin Astir II','D-7914','i2','Y','Y'
'F','DD8719','ASW-19','D-2643','NW','Y','Y'
'F','DD871C','Discus 2','D-1618','GJ','Y','Y'
'F','DD8721','DR-400','D-EKJB','JB','Y','Y'
'F','DD8723','DG-300','D-4662','BB','Y','Y'
'I','DD8724','SF-25','D-KGAQ','','Y','Y'
'F','DD8725','SZD-42 Jantar 2/2b','D-5531','LX','Y','Y'
'F','DD8727','ASW-19','D-6640','JF','Y','Y'
'F','DD8728','ASK-21','EC-DUU','DUU','Y','Y'
'F','DD872A','Ventus bT','G-SWSW','SW','Y','Y'
'F','DD872B','Discus','','YV','Y','Y'
'F','DD872C','Twin Astir III','D-6277','FB','Y','Y'
'F','DD872D','LS-7','D-3394','AF','Y','Y'
'F','DD8733','ASK-21','D-8798','R1','Y','Y'
'F','DD8734','Libelle Std','D-3017','W3','Y','Y'
'F','DD8737','Glasflugel 304','D-4185','WC','Y','Y'
'F','DD8739','Cirrus Std','OK-0688','C1','Y','Y'
'F','DD873A','Discus 2cT','D-KNBB','BB','Y','Y'
'F','DD873E','Discus t','D-KTSG','SG','Y','Y'
'F','DD873F','Libelle Club','D-2451','','Y','Y'
'F','DD8740','DR-400','D-ECJB','JB','Y','Y'
'F','DD8741','Ka-8','D-1111','11','Y','Y'
'F','DD8747','Ka-8','D-2320','A1','Y','Y'
'F','DD8748','SF-25','D-KIET','ET','Y','Y'
'F','DD8749','Ka-6 cr','D-5245','','Y','Y'
'F','DD874B','ASK-21','D-6530','DIN','Y','Y'
'F','DD874F','ASK-13','D-8484','','Y','Y'
'F','DD8750','LS-8','D-2943','AR','Y','Y'
'F','DD8752','LS-4 W','D-6924','IGN','Y','Y'
'F','DD8754','ASW-19','D-4528','AE','Y','Y'
'F','DD8755','Ka-8','D-5715','','Y','Y'
'F','DD875B','Bergfalke II','OE-0187','87','Y','Y'
'F','DD875E','LS-4','D-3408','','Y','Y'
'F','DD8760','SZD-48-3 Jantar Std 3','D-3432','IK','Y','Y'
'F','DD8762','ASH-25','','ISY','Y','Y'
'F','DD8765','LS-4','D-5988','MP','Y','Y'
'F','DD8766','Kestrel','D-9298','98','Y','Y'
'F','DD876A','LS-6','D-6210','91','Y','Y'
'F','DD876D','Astir CS','D-3276','LB','Y','Y'
'F','DD876F','Kestrel','D-0598','KK','Y','Y'
'F','DD8770','Tecnam  P2002 JF','D-EVDH','DH','Y','Y'
'F','DD8772','Speed Astir','D-8737','9J','Y','Y'
'F','DD8774','Ventus 2ct','F-CIJJ','JJ','Y','Y'
'F','DD8776','Ultralight','D-MEBR','','Y','Y'
'F','DD8777','Discus 2','D-1147','73','Y','Y'
'F','DD8779','ASK-21','D-5587','SO','Y','Y'
'F','DD877B','LS-4','D-7825','','Y','Y'
'F','DD877C','PA-25 Pawnee','F-GHTQ','TQ','Y','Y'
'F','DD877E','LS-1 f','D-8936','H6','Y','Y'
'F','DD877F','Discus 2cFES','D-KDUS','','Y','Y'
'F','DD8780','Ka-8','D-9082','82','Y','Y'
'F','DD8783','Towplane','F-PFVV','V1','Y','Y'
'F','DD8784','SZD-51 Junior','D-7129','29','Y','Y'
'F','DD8786','SF-27','D1893','93','Y','Y'
'F','DD8787','LS-4','F-CFZZ','V55','Y','Y'
'F','DD8788','Nimbus 4D','','BSA','Y','Y'
'F','DD8789','Janus C','F-CHHB','Y2','Y','Y'
'F','DD878A','LS-4','F-CFZU','V78','Y','Y'
'F','DD878B','ASK-21','F-CVVA','MX','Y','Y'
'F','DD878E','DG-300','D-6343','ZX','Y','Y'
'F','DD878F','LS-6','OY-HPX','HP','Y','Y'
'F','DD8790','Salto H101','D-2032','TZ','Y','Y'
'F','DD8791','LS-4','D-6586','','Y','Y'
'F','DD8792','PIK-20 D','G-PIKD','869','Y','Y'
'F','DD8793','Ka-8','G-DDRV','DRV','Y','Y'
'F','DD8794','Pegase','F-CHDB','2','Y','Y'
'F','DD8797','HK36 Super Dimona','D-KDKD','','Y','Y'
'F','DD8799','LS-1 f','OK-1432','DP','Y','Y'
'F','DD879C','ASH-26 E','D-KGKS','V8','Y','Y'
'F','DD879E','Duo Discus t','G-CJUM','2UP','Y','Y'
'F','DD879F','Ka-8','OE-5496','496','Y','Y'
'F','DD87A0','LS-3','F-CESM','S10','Y','Y'
'F','DD87A2','Banjo','D-NTCK','TL','Y','Y'
'F','DD87A3','LS-4','F-CFZQ','V44','Y','Y'
'F','DD87A4','VSO-10','OM9603','75','Y','Y'
'F','DD87A5','Ka-8','D-0632','','Y','Y'
'F','DD87A7','Pegase','F-CGOF','EOF','Y','Y'
'F','DD87AA','ASK-13','D-4140','40','Y','Y'
'F','DD87AB','Std. Astir II','D-9520','KR','Y','Y'
'F','DD87AC','Astir Jeans','F-CFMN','','Y','Y'
'F','DD87AF','DG-300','OE-5515','ST','Y','Y'
'F','DD87B1','','','','Y','N'
'F','DD87B2','Astir Jeans','D-KAGH','','Y','Y'
'F','DD87B5','Twin Astir I','D-5954','54','Y','Y'
'F','DD87B6','Speed Astir II','OK-6887','Y3','Y','Y'
'F','DD87B8','Marianne','OM3737','AM','Y','Y'
'F','DD87BB','Pegase','GRAL_16','G16','Y','Y'
'F','DD87BC','Stemme S-10','D-KGCW','','Y','Y'
'F','DD87BE','Alliance 34','F-CIHJ','HJ','Y','Y'
'F','DD87BF','LS-4','LV-EKM','EL','Y','Y'
'F','DD87C0','Zugvogel IIIa','D-8351','','Y','Y'
'F','DD87C1','LS-7','D-1907','PR','Y','Y'
'F','DD87C2','Mosquito','D-0910','Y3','Y','Y'
'F','DD87C9','DG-100','D-5924','AG','Y','Y'
'F','DD87CB','LS-4','D-5256','LL','Y','Y'
'F','DD87CD','HK36 Super Dimona','D-KAGL','','Y','Y'
'F','DD87CE','ASK-21','D-7989','','Y','Y'
'F','DD87CF','SZD-32 Foka 5','D-2272','Fok','Y','Y'
'F','DD87D2','SF-25','D-KIOB','','Y','Y'
'F','DD87D5','Twin Astir II','D-2912','','Y','Y'
'F','DD87D8','LS-8','D-1158','L1','Y','Y'
'F','DD87DD','Cirrus 18m','D-0504','HM','Y','Y'
'F','DD87DF','MS-893 Commodore','D-EGYK','','Y','Y'
'F','DD87E0','SZD-50 Puchacz','D-3652','52','Y','Y'
'F','DD87E1','Mosquito','D-2662','9N','Y','Y'
'F','DD87E2','LS-4','','ZM','Y','Y'
'F','DD87E4','Elfe S4','D 9190','AF','Y','Y'
'F','DD87E6','LS-1 d','D-1022','','Y','Y'
'F','DD87E7','ASK-21','D-8784','','Y','Y'
'F','DD87E9','ASK-21','LX-CLV','LV','Y','Y'
'F','DD87EB','LS-8','D-2842','42','Y','Y'
'F','DD87ED','Other','D-6059','','Y','Y'
'F','DD87EE','ASK-23','D-3411','11','Y','Y'
'F','DD8893','','','','N','N'
'F','DD88D5','ASW-15','HA4034','FA','Y','Y'
'F','DD88D8','LS-4','D-6428','EO','Y','Y'
'F','DD88DA','ASW-28','D-0128','28','Y','Y'
'F','DD88DB','Duo Discus','D-6122','D22','Y','Y'
'F','DD88DF','ASW-22 BL','D-KBHS','MM','Y','Y'
'F','DD88E1','ASK-13','G DDVC','VC','Y','Y'
'F','DD88E2','LS-8 18','F-CPVA','VA','Y','Y'
'F','DD88E4','ASH-25','AY','','Y','Y'
'F','DD88E5','LS-4','F-CPVF','VF','Y','Y'
'F','DD88E6','ASH-25','F-CRAQ','AQ','Y','Y'
'F','DD88E8','Astir CS','D-7449','AZ','Y','Y'
'F','DD88F0','DG-400','D-KHKW','6B','Y','Y'
'F','DD88F1','ASW-27','D-KRFT','B3','Y','Y'
'F','DD88F4','Other','IRUBATO','','Y','Y'
'F','DD88FA','Phoebus','D-1434','4D','Y','Y'
'F','DD88FB','Libelle Std','D-0920','CL','Y','Y'
'F','DD88FC','ASK-21','F-CJCN','ES1','Y','Y'
'F','DD88FE','Janus A','OK-3112','CF','Y','Y'
'F','DD8903','Ka-8','D-5435','','Y','Y'
'F','DD8908','ASW-15','OE-0921','A15','Y','Y'
'F','DD8909','SF-27','D-4053','053','Y','Y'
'F','DD890C','Pegase','F-CHGH','GH','Y','Y'
'F','DD890E','SF-34','F-CFDE','','Y','Y'
'F','DD8912','OldTimer','AAFO','FO','Y','Y'
'F','DD8913','Ka-6 cr','D-7154','54','Y','Y'
'F','DD8915','Nimbus 4','HU','ME','Y','Y'
'F','DD8919','LS-8','','42','Y','Y'
'F','DD8924','Ventus','D-1374','MH','Y','Y'
'F','DD8925','Drone/UAV','MIL','MIL','Y','Y'
'F','DD892A','ASK-21','D-1474','','Y','Y'
'F','DD892D','Twin Astir II','ES-5427','','Y','Y'
'F','DD892E','ASW-22 BL','D-KIGA','MB','Y','Y'
'F','DD892F','Janus CM','OK-1166','J59','Y','Y'
'F','DD8937','DR-400','F-GGXE','EXE','Y','Y'
'F','DD8938','ASW-20','F-CFTW','O2','Y','Y'
'F','DD893C','Discus 2','D-5523','LR','Y','Y'
'F','DD893D','ASK-21','I-IVWK','','Y','Y'
'F','DD8940','','','','Y','N'
'F','DD8942','Ventus 2ct','D-KKGR','GR','Y','Y'
'F','DD8943','SF-25','F-CIZY','ZY','Y','Y'
'F','DD8944','Discus','D-7176','76','Y','Y'
'F','DD8945','ASK-23','D-3498','YP','Y','Y'
'F','DD8946','Discus','D-1526','AG','Y','Y'
'F','DD8947','HK36 Super Dimona','D-KMGO','','Y','Y'
'F','DD8949','Pegase Trainer','F-CGNV','NV','Y','Y'
'F','DD894D','TST-10','F-JEFV','','Y','Y'
'F','DD894E','','','','N','N'
'F','DD8951','Astir CS','I-BSTR','','Y','Y'
'F','DD8952','Libelle Std','D-7714','FV','Y','Y'
'F','DD8954','DG-300','I-AVAS','','Y','Y'
'F','DD8955','LS-4','D-1604','G3','Y','Y'
'F','DD8959','SB-5 e','D-8947','OV','Y','Y'
'F','DD895D','Duo Discus xlt','D-KSEI','SEI','Y','Y'
'F','DD895E','ASW-24','9A-GTI','ZZ','Y','Y'
'F','DD8961','Libelle Std','D-2160','60','Y','Y'
'F','DD8962','','','','N','N'
'F','DD8969','LS-8 18','D-8988','988','Y','Y'
'F','DD896D','Ventus ct','PH-1118','AX','Y','Y'
'F','DD8975','SZD-59 Acro','D-9559','ZD','Y','Y'
'F','DD897D','ASW-20','FCFXY','XY','Y','Y'
'F','DD897F','LS-4 W','D-KKKE','C1','Y','Y'
'F','DD8980','Ventus 2','D-5536','OF','Y','Y'
'F','DD8988','Pilatus B4','D-1590','90','Y','Y'
'F','DD898F','Pegase Trainer','F-CGNE','NE','Y','Y'
'F','DD8994','Bell 206','D-HMEI','','Y','Y'
'F','DD8995','Discus t','PH-1426','VW','Y','Y'
'F','DD8999','Stratos 300','EC-ZNN','CO','Y','Y'
'F','DD899B','DG-300','D-6165','65','Y','Y'
'F','DD899E','Twin Astir III','I-IVVI','VI','Y','Y'
'F','DD899F','Ka-8','D-0942','42','Y','Y'
'F','DD89A0','LS-3','OK-0909','H1','Y','Y'
'F','DD89A1','Ka-6 cr','D-5554','54','Y','Y'
'F','DD89A2','PIK-20 E','D-KWTT','TT','Y','Y'
'F','DD89A3','LS-3','OM-0304','AK','Y','Y'
'F','DD89A4','Pegase','OY-XNU','NU','Y','Y'
'F','DD89A5','DG-200','D-4137','KA','Y','Y'
'F','DD89A7','RF 9','Spare','Spa','Y','Y'
'F','DD89A8','LS-3','D-4588','NZ','Y','Y'
'F','DD89A9','DG-300','I-GGBP','','Y','Y'
'F','DD89AB','PIK-20 B','4X-GES','','Y','Y'
'F','DD89AC','Nimbus 4DM','D-KPTZ','99','Y','Y'
'F','DD89AE','ASW-20','OK-3759','WX','Y','Y'
'F','DD89AF','Astir CS','D-XXXX','','Y','Y'
'F','DD89B1','Ground Station','TEST1','T1','Y','Y'
'F','DD89B5','Blanik','S5-7133','','Y','Y'
'F','DD89B7','Bergfalke III','D-9361','','Y','Y'
'F','DD89B8','Pegase','F-CGBQ','BQ','Y','Y'
'F','DD89B9','DG-300','D-KGGG','EC','Y','Y'
'F','DD89BC','ASK-13','F-CECL','','Y','Y'
'F','DD89BD','Ka-8','D-4011','DB','Y','Y'
'F','DD89C1','Nimbus 3D','F-CFUT','UT','Y','Y'
'F','DD89C2','Drone/UAV','MIL','MIL','Y','Y'
